First Name,Second Name,Email Address,Phone Number,Company Name,Company URL
Executive,Director,cmcmurray@pinehillcommunitycenter.org,16572904519,PINE HILL COMMUNITY CENTER LTD,pinehillcommunitycenter.org
Syracuse,Peace,spc@peacecouncil.net,18114607597,SYRACUSE PEACE COUNCIL INC,peacecouncil.net
Hg,Lighting,herrick@hglightingdesign.com,19177973624,HG LIGHTING DESIGN INC,hglightingdesign.com
Clarke,S,info@clarkescafeicecream.com,18456140439,CLARKE S ICE CREAM AND CAFE INC,clarkescafeicecream.com
The,Relationship,info@relationshipcenter.us,17869420282,"THE RELATIONSHIP CENTERS, INC",relationshipcenter.us
Royal,Petroleum,admin@royalfuels.com,16105866700,ROYAL PETROLEUM TRANSPORTATION UBC,royalfuels.com
Touba,Assa,info@toobafashions.com,16727044177,TOUBA ASSA FASHION LLC,toobafashions.com
Thorn,Creative,dina@thorncreativemarketing.us,16239419132,THORN CREATIVE MARKETING,thorncreativemarketing.us
Flying,Fingers,elise@flyingfingers.com,19146314113,FLYING FINGERS INC,flyingfingers.com
Dynamic,Electrical,info@dynamicsystemsny.com,17843866171,DYNAMIC ELECTRICAL SYSTEMS LLC,dynamicsystemsny.com
Sugar,Cake,server@heavenlydelightsbakery.com,17742436944,SUGAR & CAKE FANTASIES BAKERY CORP.,heavenlydelightsbakery.com
Paper,Moon,info@papermoonmoves.com,17830165165,PAPER MOON MOVES LLC,papermoonmoves.com
Mike,Hacker,admin@rallyniagarabadminton.com,17162507738,"RALLY NIAGARA BADMINTON, LLC",rallyniagarabadminton.com
A,B,info@stupiddeliciouspizza.com,18458323400,A.B.D. PIZZA INC.,stupiddeliciouspizza.com
D,And,info@taxrpo.com,13209172948,D AND F HAMMER TAX SERVICE,taxrpo.com
Staff,Owner,info@thelittledoglounge.com,15182505333,THE LITTLE DOG LOUNGE LLC,thelittledoglounge.com
Issouf,Barro,info@barrobk.com,17868122841,ISSOUF BARRO,barrobk.com
General,Cosmetic,info@cosmeticdentistrycenter.com,17184913100,GENERAL & COSMETIC DENTISTRY OF NEW YORK,cosmeticdentistrycenter.com
Anthonyken,,info@anthonyken.com,17869420368,ANTHONYKEN LLC,anthonyken.com
Anthonyken,,info@anthonyken.com,17869420368,"ANTHONYKEN, LLC.",anthonyken.com
Lifetime,,admin@lifetimefundingllc.com,15166040600,LIFETIME FUNDING LLC,lifetimefundingllc.com
Lisa,Moskovitz,info@nynutritiongroup.com,15645788819,LISA MOSKOVITZ NUTRITION PLLC,nynutritiongroup.com
G,B,info@factorsny.com,19444444444,G. B. FACTOR CORP.,factorsny.com
Direct,Freight,admin@directfreight.com,18888944198,DIRECT FREIGHT LLC,directfreight.com
Nate,Cook,nate@klausnercook.com,16072343605,"KLAUSNER COOK, PLLC",klausnercook.com
Gabe,S,support@gabeslandscaping.net,18457641791,"GABE'S LANDSCAPING, INC",gabeslandscaping.net
Skillman,Animal,vet@skillmananimalclinic.com,17188061561,SKILLMAN ANIMAL CLINIC LLC,skillmananimalclinic.com
Ylc,,info@nysylc.org,17860424813,YLC CORP,nysylc.org
Headline,News,correction@newsbreak.com,15327766175,HEADLINE NEWS I INC.,newsbreak.com
Anchor,Aquarium,info@anchoraquariumservice.com,14248843159,ANCHOR AQUARIUM SERVICE INC.,anchoraquariumservice.com
Patricia,Cantalupo,info@cantalupochiropractic.net,15163343636,PATRICIA CANTALUPO,cantalupochiropractic.net
Aspen,Technology,info@aspencapitalsolutions.com,16789181483,ASPEN TECHNOLOGY SOLUTIONS LLC-SBA SMALL 7A TERM,aspencapitalsolutions.com
Rnr,Digital,info@rnrmediagrp.com,16466839374,RNR DIGITAL MEDIA GROUP LLC,rnrmediagrp.com
De,Trinity,admin@detrinitycomm.net,16464004562,DE TRINITY COMMUNITY LIVING CORP,detrinitycomm.net
Dental,Specialists,info@dentalspecialistsofny.com,12126612192,DENTAL SPECIALISTS OF NEW YORK P.C.,dentalspecialistsofny.com
Amindon,,info@amindon.com,19143102119,AMINDON INC.,amindon.com
Nyc,Advanced,info@podiatristnyc.com,12127599090,NYC ADVANCED FOOTCARE PC,podiatristnyc.com
Chenez,S,info@chenezspopcorn.com,17164388141,CHENEZ'S POPCORN LLC,chenezspopcorn.com
Castelluxe,,info@castelluxe.com,15634340572,CASTELLUXE INC,castelluxe.com
Larry,Bercow,mail@bercowstudio.com,12129415544,LARRY BERCOW STUDIO INC,bercowstudio.com
Great,South,info@savethegreatsouthbay.org,16312048175,"GREAT SOUTH BAY PARTNERS, LLC",savethegreatsouthbay.org
Nyc,Intercom,info@nycintercom.com,19175650579,NYC INTERCOM INC,nycintercom.com
Spire,Awards,info@spireawards.com,17869420517,SPIRE AWARDS AND GIFTS INC.-SBA SMALL 7A TERM,spireawards.com
Aqueens,Spa,info@motekspa.com,15168662626,AQUEENS SPA CORP,motekspa.com
Tutto,Bene,ciao@tuttoilgiornocaffe.com,16317719030,TUTTO BENE LTD,tuttoilgiornocaffe.com
Complex,,info@complex.com,17851822525,COMPLEX INC.,complex.com
Private,Picassos,info@privatepicassos.com,17861186629,PRIVATE PICASSOS STUDIO,privatepicassos.com
Ruchi,Diamond,info@ruchinewyork.com,14653289282,RUCHI DIAMOND  INC,ruchinewyork.com
