loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
1265547308,04/28/2020,1086,PPP,"MABEL MED, LLC",7365 SW Barnes Rd Ste H,Portland,OR,97225-6100,06/24/2021,Paid in Full,24,100,136074,136074,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,Portland,WASHINGTON,OR,97225-6100,OR-01,15,621999,Unanswered,Unknown/NotStated,,136074,,,,,,Limited  Liability Company(LLC),118560,Umpqua Bank,Tacoma,WA,Unanswered,Unanswered,,130932.14,06/09/2021
3182838301,01/21/2021,1086,PPP,TRAVEL SALEM,388 State St Ste 100,Salem,OR,97301-3389,08/20/2021,Paid in Full,60,100,136067,136067,0,,59705,"Pioneer Trust Bank, National Association",109 Commercial St NE,SALEM,OR,97301-3402,U,Y,N,Existing or more than 2 years old,Salem,MARION,OR,97301-3389,OR-06,10,561591,White,Not Hispanic or Latino,1,136064,,,,,,501(c)6 � Non Profit Membership,59705,"Pioneer Trust Bank, National Association",SALEM,OR,Female Owned,Non-Veteran,,136685.83,07/07/2021
3367828904,04/28/2021,1086,PPS,TRAVEL SALEM,388 State St Ste 100,Salem,OR,97301-3469,09/25/2021,Paid in Full,60,100,136067,136067,0,,59705,"Pioneer Trust Bank, National Association",109 Commercial St NE,SALEM,OR,97301-3402,U,Y,N,Existing or more than 2 years old,Salem,MARION,OR,97301-3469,OR-06,10,561591,White,Not Hispanic or Latino,1,136064,,,,,,501(c)6 � Non Profit Membership,59705,"Pioneer Trust Bank, National Association",SALEM,OR,Female Owned,Non-Veteran,,136432.33,08/10/2021
2600377308,04/29/2020,1086,PPP,"NURSERYNET NW, INC.",2948 MADISON STREET,Eugene,OR,97405-2557,01/13/2021,Paid in Full,24,100,136044.64,136044.64,0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,N,N,Existing or more than 2 years old,Eugene,LANE,OR,97405-2557,OR-04,18,444220,Unanswered,Unknown/NotStated,,136044.64,,,,,,Subchapter S Corporation,436276,Idaho First Bank,MCCALL,ID,Unanswered,Unanswered,,136879.54,12/10/2020
2196938706,03/28/2021,1086,PPS,MAZATLAN GRIOL INC,2322 Washburn Way,Klamath Falls,OR,97603-4510,03/18/2022,Paid in Full,60,100,136042,136042,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,R,Y,N,Existing or more than 2 years old,Klamath Falls,KLAMATH,OR,97603-4510,OR-02,21,722511,Unanswered,Hispanic or Latino,,136041,,,,,,Corporation,59698,Umpqua Bank,ROSEBURG,OR,Male Owned,Non-Veteran,,137145.24,02/04/2022
2626207105,04/11/2020,1086,PPP,"VAN SPECIALTIES, INC.",19400 SW 125th ct.,TUALATIN,OR,97062-8004,12/24/2020,Paid in Full,24,100,136027,136027,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,TUALATIN,WASHINGTON,OR,97062-8004,OR-01,14,336213,Unanswered,Unknown/NotStated,,136027,,,,,,Limited  Liability Company(LLC),56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,136779.81,11/12/2020
7377767110,04/14/2020,1086,PPP,SPRUCE BOX CONSTRUCTION INC.,9033 SW BURNHAM ST,PORTLAND,OR,97223-6104,12/15/2021,Paid in Full,24,100,136007,136007,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,PORTLAND,WASHINGTON,OR,97223-6104,OR-06,13,236220,Unanswered,Unknown/NotStated,,136007,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,137225.47,09/07/2021
5113447105,04/13/2020,1086,PPP,NAMIKA INC,10100 SW Barbur Blvd,PORTLAND,OR,97219-5905,06/24/2021,Paid in Full,24,100,136000,136000,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,PORTLAND,MULTNOMAH,OR,97219-5905,OR-05,19,722511,Unanswered,Unknown/NotStated,,136000,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Female Owned,Non-Veteran,,137438.25,05/10/2021
8173147202,04/28/2020,1086,PPP,AMADEUS CAFE INCORPORATED,135 Libery St. NE,SALEM,OR,97301,02/12/2021,Paid in Full,24,100,136000,136000,0,,59564,Citizens Bank,275 SW 3rd St,Corvallis,OR,97339,U,N,N,Unanswered,SALEM,MARION,OR,97301-0001,OR-06,24,722511,Unanswered,Hispanic or Latino,,136000,,,,,,Corporation,59564,Citizens Bank,Corvallis,OR,Female Owned,Veteran,,136957.59,01/12/2021
2476847701,05/01/2020,1086,PPP,"DIETRICH VENEER SALES, INC.",9825 SE LAWNFIELD RD,CLACKAMAS,OR,97015,02/18/2021,Paid in Full,24,100,135962,135962,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,CLACKAMAS,CLACKAMAS,OR,97015-0001,OR-05,7,423310,Unanswered,Unknown/NotStated,2128,108770,,,,25064,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,136857.69,12/30/2020
6041428307,01/26/2021,1086,PPS,SPINNAKER PEDIATRIC DENTISTRY PC,1105 12th St SE,Salem,OR,97302-2810,11/18/2021,Paid in Full,60,100,135962,135962,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,Salem,MARION,OR,97302-2810,OR-06,14,621210,Unanswered,Not Hispanic or Latino,1,135958,,,,,,Corporation,118560,Umpqua Bank,Tacoma,WA,Male Owned,Non-Veteran,,136919.32,10/18/2021
