loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
8326097703,05/01/2020,1086,PPP,THIEN LLC,945 BOND ST NW,BEND,OR,97703,04/23/2021,Paid in Full,24,100,71847,71847,0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,BEND,DESCHUTES,OR,97703-0002,OR-05,7,,White,Not Hispanic or Latino,,71847,,,,,,Limited  Liability Company(LLC),53803,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,72487.64,03/25/2021
8988257103,04/15/2020,1086,PPP,"COMPLETE AUTO CARE, LTD",660 6TH AVE W,EUGENE,OR,97402,08/17/2021,Paid in Full,24,100,71847,71847,0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,EUGENE,LANE,OR,97402-0002,OR-04,9,811111,Unanswered,Unknown/NotStated,,71847,,,,,,Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,72723.13,07/07/2021
9826188300,01/31/2021,1086,PPS,RB TEA INC.,1965 NE Division St,Gresham,OR,97030-5802,12/18/2021,Paid in Full,60,100,71834,71834,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,Gresham,MULTNOMAH,OR,97030-5802,OR-03,10,722511,Asian,Not Hispanic or Latino,1,71829,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,72373.71,11/08/2021
7750347101,04/14/2020,1086,PPP,LIVING WATERS ROGUE VALLEY,360 East Jackson St,Medford,OR,97501,01/07/2021,Paid in Full,24,100,71828.35,71828.35,0,,103700,Rogue CU,1370 Center Dr,MEDFORD,OR,97501-7941,U,Y,Y,Existing or more than 2 years old,Medford,JACKSON,OR,97501-0001,OR-02,5,813110,Unanswered,Unknown/NotStated,,71828.35,,,,,,Corporation,103700,Rogue CU,MEDFORD,OR,Unanswered,Unanswered,,72292.77,12/15/2020
8012068502,03/08/2021,1086,PPP,TAYLORS MEDICAL TRANSIT SRV LLC,37629 River Dr,Lebanon,OR,97355-8900,10/16/2021,Paid in Full,60,100,71821.25,71821.25,0,,103683,Central Willamette CU,"7101, Supra Dr SW",Albany,OR,97321,R,N,N,Existing or more than 2 years old,Lebanon,LINN,OR,97355-8900,OR-05,14,485991,Unanswered,Unknown/NotStated,,71820.25,,,,,,Subchapter S Corporation,103683,Central Willamette CU,Albany,OR,Unanswered,Unanswered,,72218.73,09/28/2021
1557208407,02/02/2021,1086,PPS,CASCADE GRESHAM PHYSICAL THERAPY INC.,19201 SE Division St Ste 100,Gresham,OR,97030-5333,02/12/2022,Paid in Full,60,100,71817,71817,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,Y,Existing or more than 2 years old,Gresham,MULTNOMAH,OR,97030-5333,OR-03,7,621340,Unanswered,Unknown/NotStated,1,71814,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,72434.82,12/23/2021
8238378406,02/13/2021,1087,PPS,LARRY MATSUMURA,1241 SW 4th Ave,Ontario,OR,97914-4516,10/09/2021,Paid in Full,60,100,71813,71813,0,,59534,Bank of Eastern Oregon,250 NW Gale St,HEPPNER,OR,97836,R,Y,Y,Existing or more than 2 years old,Ontario,MALHEUR,OR,97914-4516,OR-02,8,722511,Unanswered,Unknown/NotStated,1,71810,,,,,,Sole Proprietorship,59534,Bank of Eastern Oregon,HEPPNER,OR,Unanswered,Unanswered,,72159.28,08/16/2021
1659957207,04/15/2020,1086,PPP,ABATE RIGHT INC.,2275 JUDSON ST,SALEM,OR,97302-1275,11/20/2020,Paid in Full,24,100,71809.12,71809.12,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,Y,Existing or more than 2 years old,SALEM,MARION,OR,97302-1275,OR-06,5,561790,Unanswered,Unknown/NotStated,,71809.12,,,,,,Corporation,118560,Umpqua Bank,Tacoma,WA,Unanswered,Unanswered,,72204.56,11/05/2020
7205897107,04/14/2020,1086,PPP,"KUCERA, INC.",3545 Summers Lane,KLAMATH FALLS,OR,97603,06/04/2021,Paid in Full,24,100,71808.99,71808.99,0,,78418,Washington Federal Bank d/b/a WaFd Bank,425 Pike St,SEATTLE,WA,98101-3902,R,Y,N,Existing or more than 2 years old,KLAMATH FALLS,KLAMATH,OR,97603-1900,OR-02,20,722511,Unanswered,Unknown/NotStated,17952.25,53856.74,,,,,,Corporation,78418,Washington Federal Bank d/b/a WaFd Bank,SEATTLE,WA,Female Owned,Non-Veteran,,72574.95,05/11/2021
4069338503,02/25/2021,1086,PPS,ANDRUS FARMS LLC,1704 NW Ivy Ave,Redmond,OR,97756-8456,07/10/2021,Paid in Full,60,100,71807,71807,0,,107757,TwinStar Credit Union,4501 Intelco Loop SE,Lacey,WA,98503-5941,U,N,N,Existing or more than 2 years old,Redmond,DESCHUTES,OR,97756-8456,OR-05,32,111998,Unanswered,Unknown/NotStated,1,71805,,,,,,Limited  Liability Company(LLC),103851,"Northwest Community CU, A Division of TwinStar Credit Union",Eugene,OR,Unanswered,Unanswered,,72041.11,06/29/2021
5060197707,05/01/2020,1086,PPP,ALL AROUND AUTOMOTIVE INC,3434 SE DIVISION ST,PORTLAND,OR,97202-1542,11/18/2021,Paid in Full,24,100,71803,71803,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,PORTLAND,MULTNOMAH,OR,97202-1542,OR-03,5,811111,Unanswered,Unknown/NotStated,,71803,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,72410.87,09/27/2021
