loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
7429627106,04/14/2020,1086,PPP,"RICE STUDIO SUPPLY, INC.",7766 SW NIMBUS AVE,BEAVERTON,OR,97008-6423,03/20/2021,Paid in Full,24,100,31200,31200,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,Y,Y,Existing or more than 2 years old,BEAVERTON,WASHINGTON,OR,97008-6423,OR-06,3,423410,Unanswered,Unknown/NotStated,,31200,,,,,,Corporation,59698,Umpqua Bank,ROSEBURG,OR,Unanswered,Unanswered,,31413.3,02/16/2021
7551647007,04/07/2020,1086,PPP,MICHAEL D. NYE P.C.,12901 GOODALL RD,LAKE OSWEGO,OR,97034-1566,02/11/2021,Paid in Full,24,100,31200,31200,0,,74899,Washington Trust Bank,717 W Sprague Ave,SPOKANE,WA,99201-3915,U,N,N,Unanswered,LAKE OSWEGO,CLACKAMAS,OR,97034-1566,OR-05,2,531210,Unanswered,Unknown/NotStated,,31200,,,,,,Corporation,74899,Washington Trust Bank,SPOKANE,WA,Unanswered,Unanswered,,31428.23,01/08/2021
7728657202,04/28/2020,1086,PPP,"CV CUTTING, INC.",30150 Ingram Rd.,LEBANON,OR,97355,03/05/2021,Paid in Full,24,100,31200,31200,0,,59564,Citizens Bank,275 SW 3rd St,Corvallis,OR,97339,R,N,N,Unanswered,LEBANON,LINN,OR,97355-0001,OR-05,6,113310,Unanswered,Unknown/NotStated,,31200,,,,,,Corporation,59564,Citizens Bank,Corvallis,OR,Unanswered,Unanswered,,31450.45,02/19/2021
7857427101,04/14/2020,1086,PPP,"LAO, LLC","310 North State Street, suite 210",Lake Oswego,OR,97034,04/10/2021,Paid in Full,24,100,36400,31200,0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Lake Oswego,CLACKAMAS,OR,97034-0001,OR-05,3,453998,Unanswered,Unknown/NotStated,,31200,,,,,,Limited  Liability Company(LLC),499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,31456.44,03/09/2021
8766357909,06/18/2020,1086,PPP,"LANCE WELCH CONSULTING, LLC",1275 NW 10th Avenue #404,PORTLAND,OR,97209-3585,10/19/2021,Paid in Full,60,100,31000,31200,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,Y,N,Existing or more than 2 years old,PORTLAND,MULTNOMAH,OR,97209-3585,OR-01,1,541690,White,Not Hispanic or Latino,,31200,,,,,,Limited  Liability Company(LLC),59698,Umpqua Bank,ROSEBURG,OR,Male Owned,Non-Veteran,,31568.42,08/31/2021
9254837302,05/01/2020,1086,PPP,ALIGN MEDICAL LLC,2213 MASON ST,PORTLAND,OR,97211-6403,02/23/2021,Paid in Full,24,100,31200,31200,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,PORTLAND,MULTNOMAH,OR,97211-6403,OR-03,1,621310,Unanswered,Unknown/NotStated,,31200,,,,,,Limited  Liability Company(LLC),59698,Umpqua Bank,ROSEBURG,OR,Unanswered,Unanswered,,31410.28,01/07/2021
9834437906,06/20/2020,1086,PPP,"COMPLY SYSTEMS, LLC",17585 SW CASILDA CT,BEAVERTON,OR,97007-6038,10/19/2021,Paid in Full,60,100,31200,31200,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,BEAVERTON,WASHINGTON,OR,97007-6038,OR-01,3,561611,White,Hispanic or Latino,,31200,,,,,,Limited  Liability Company(LLC),59698,Umpqua Bank,ROSEBURG,OR,Male Owned,Non-Veteran,,31586.37,09/20/2021
3887217307,04/29/2020,1086,PPP,TIM ROBNETT MINISTRIES,28060 NW TRUITT RD,NORTH PLAINS,OR,97133-8379,11/28/2020,Paid in Full,24,100,31197.86,31197.86,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,NORTH PLAINS,WASHINGTON,OR,97133-8379,OR-01,3,813110,Unanswered,Unknown/NotStated,,31197.86,,,,,,Non-Profit Organization,118560,Umpqua Bank,Tacoma,WA,Unanswered,Unanswered,Y,31334.78,10/13/2020
3317388502,02/23/2021,1086,PPS,DC MARKETING LLC,39777 NW Murtaugh Rd,North Plains,OR,97133-6194,08/27/2022,Paid in Full,60,100,31197,31197,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,North Plains,WASHINGTON,OR,97133-6194,OR-01,2,424990,Unanswered,Unknown/NotStated,1,31191,,,,,,Limited  Liability Company(LLC),56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,31608.12,07/21/2022
6827917307,04/30/2020,1086,PPP,C.W.L. INC.,929 SE Stephens St,ROSEBURG,OR,97470,05/22/2021,Paid in Full,24,100,31197,31197,0,,79430,Banner Bank,10 S First Ave,WALLA WALLA,WA,99362-1942,R,Y,N,Existing or more than 2 years old,ROSEBURG,DOUGLAS,OR,97470-0001,OR-04,8,722410,Unanswered,Unknown/NotStated,6239.4,23397.75,,1559.85,,,,Subchapter S Corporation,79430,Banner Bank,WALLA WALLA,WA,Unanswered,Unanswered,,31492.73,04/26/2021
4281178402,02/06/2021,1086,PPS,PHLOGISTON PRODUCTS INC,101 E Main St,GASTON,OR,97119,08/20/2021,Paid in Full,60,100,31192,31192,0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,GASTON,WASHINGTON,OR,97119,OR-01,5,333517,White,Not Hispanic or Latino,,31192,,,,,,Corporation,118560,Umpqua Bank,Tacoma,WA,Male Owned,Veteran,,31340.7,08/03/2021
8308257405,05/18/2020,1086,PPP,"CUMULUS LEGAL SERVICES, INC.",1211 SE 111TH AVE.,PORTLAND,OR,97216,12/21/2021,Paid in Full,24,100,31190,31190,0,,433860,Quontic Bank,"3105 Broadway, 2nd Fl",Astoria,NY,11106,U,Y,Y,Unanswered,PORTLAND,MULTNOMAH,OR,97216-1000,OR-03,8,541110,Unanswered,Unknown/NotStated,,31190,,,,,,Subchapter S Corporation,529029,Intuit Financing Inc.,Mountainview,CA,Unanswered,Unanswered,,31651.44,11/17/2021
