loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
2779187102,04/11/2020,0549,PPP,"R.A. REYNOLDS APPRAISAL SERVICE, INC.",117 E WASHINGTON ROW,SANDUSKY,OH,44870-2609,12/18/2020,Paid in Full,24,100,52500,52500,0,,58322,Civista Bank,100 E Water St,SANDUSKY,OH,44870-2524,U,Y,Y,Existing or more than 2 years old,SANDUSKY,ERIE,OH,44870-2609,OH-09,6,531320,Unanswered,Unknown/NotStated,1800,48400,,1500,,800,,Subchapter S Corporation,58322,Civista Bank,SANDUSKY,OH,Unanswered,Unanswered,,52847.08,12/10/2020
2870777201,04/16/2020,0593,PPP,JACKSON AREA YMCA,594 E MAIN ST,JACKSON,OH,45640-2163,05/06/2021,Paid in Full,24,100,52500,52500,0,,57588,The Ohio Valley Bank Company,420 3rd Ave,GALLIPOLIS,OH,45631-1135,R,Y,N,Existing or more than 2 years old,JACKSON,JACKSON,OH,45640-2163,OH-02,18,713940,Unanswered,Not Hispanic or Latino,,52500,,,,,,Non-Profit Organization,57588,The Ohio Valley Bank Company,GALLIPOLIS,OH,Male Owned,Veteran,Y,52994.38,04/02/2021
3032208305,01/21/2021,0549,PPP,CATALINA CAPITAL CORPORATION,7128 Oak Hill Dr,Sylvania,OH,43560-1305,08/18/2021,Paid in Full,60,100,52500,52500,0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,Sylvania,LUCAS,OH,43560-1305,OH-09,4,531311,White,Not Hispanic or Latino,1,52498,,,,,,Corporation,456756,Cross River Bank,TEANECK,NJ,Female Owned,Non-Veteran,,52714.32,07/08/2021
3130917706,05/01/2020,0549,PPP,"MAINTENANCE MASTERS PROPERTY SERVICES,",141 CENTER RD,HINCKLEY,OH,44233,06/23/2021,Paid in Full,24,100,52500,52500,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,HINCKLEY,MEDINA,OH,44233-0020,OH-07,120,,Unanswered,Unknown/NotStated,,46500,,6000,,,,Limited  Liability Company(LLC),194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,53025.93,05/05/2021
3184047700,05/01/2020,0549,PPP,WARRIOR BEAT,50 FREDRICKSBURG CT NE,NORTH CANTON,OH,44720,06/24/2021,Paid in Full,24,100,52500,52500,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,NORTH CANTON,STARK,OH,44720-0101,OH-13,7,512110,Unanswered,Unknown/NotStated,,52500,,,,,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,53027.36,05/06/2021
3230068606,03/16/2021,0593,PPP,SCHAFER CHAPMAN CONSTRUCTION INC,2001 Hardscrabble Rd,Alexandria,OH,43001-9745,07/13/2022,Paid in Full,60,100,52500,52500,0,,57467,Heartland Bank,430 N Hamilton Rd,WHITEHALL,OH,43213-3067,R,N,N,Existing or more than 2 years old,Alexandria,LICKING,OH,43001-9745,OH-12,7,238130,Unanswered,Unknown/NotStated,,52500,,,,,,Subchapter S Corporation,57467,Heartland Bank,WHITEHALL,OH,Unanswered,Unanswered,,53151.58,06/14/2022
3243507806,05/26/2020,0593,PPP,CONTINENTAL CONSTRUCTION & CONSULTING LLC,9256 McCauly Rd,West Chester,OH,45241,04/09/2021,Paid in Full,24,100,52500,52500,0,,57811,First Financial Bank,255 E Fifth St Ste 700,CINCINNATI,OH,45202-4700,U,N,N,Existing or more than 2 years old,West Chester,HAMILTON,OH,45241-0001,OH-08,4,238160,Unanswered,Unknown/NotStated,,52500,,,,,,Limited  Liability Company(LLC),57811,First Financial Bank,CINCINNATI,OH,Unanswered,Unanswered,,52925.75,03/22/2021
3339627104,04/11/2020,0549,PPP,"CHAGRIN CHIROPRACTIC, INC.",3355 Richmond Rd.,BEACHWOOD,OH,44122-4100,03/19/2021,Paid in Full,24,100,52500,52500,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,BEACHWOOD,CUYAHOGA,OH,44122-4100,OH-11,5,621310,Unanswered,Unknown/NotStated,,52500,,,,,,Sole Proprietorship,56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Non-Veteran,,52927.19,02/19/2021
3379978606,03/16/2021,0549,PPS,STORM FITNESS LLC,200 N Saint Clair St Apt 2601,Toledo,OH,43604-1571,11/18/2021,Paid in Full,60,100,52500,52500,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,Toledo,LUCAS,OH,43604-1571,OH-09,9,713940,Unanswered,Not Hispanic or Latino,1,52497,,,,,,Limited Liability Partnership,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,52808.7,10/20/2021
3424548301,01/22/2021,0549,PPS,GREGORY E KINSINGER DDS INC,8373 Waynesburg Dr SE,Waynesburg,OH,44688-9538,10/07/2021,Paid in Full,60,100,52500,52500,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,Waynesburg,STARK,OH,44688-9538,OH-06,7,621210,Unanswered,Unknown/NotStated,,52499,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,52858.75,09/28/2021
