loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
4332958510,02/25/2021,0593,PPS,HEALTH WEALTH LABS LLC,7777 Glenover Dr,Cincinnati,OH,45236-2145,09/14/2021,Paid in Full,60,100,41800,41800,0,Any Lab Test Now,57811,First Financial Bank,255 E Fifth St Ste 700,CINCINNATI,OH,45202-4700,U,N,N,Existing or more than 2 years old,Cincinnati,HAMILTON,OH,45236-2145,OH-01,6,621511,Unanswered,Unknown/NotStated,1,41798,,,,,,Limited  Liability Company(LLC),57811,First Financial Bank,CINCINNATI,OH,Unanswered,Unanswered,,41984.38,08/09/2021
4975638207,08/07/2020,0549,PPP,SEASON BLAST & PAINT LLC,5787 Ruslin Hills Rd NW,DOVER,OH,44622-7976,12/09/2020,Paid in Full,60,100,41800,41800,0,,83048,First Federal Community Bank National Association,141 W Ohio Ave,Dover,OH,44622,R,N,N,Existing or more than 2 years old,DOVER,TUSCARAWAS,OH,44622-7976,OH-06,5,238990,White,Not Hispanic or Latino,,41800,,,,,,Limited  Liability Company(LLC),83048,First Federal Community Bank National Association,Dover,OH,Male Owned,Non-Veteran,,41903.34,11/05/2020
5016447310,04/30/2020,0549,PPP,DEBRECZENI & PETRASH CPAS INC.,6785 Wallings Road,North Royalton,OH,44133,05/20/2021,Paid in Full,24,100,41800,41800,0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,N,N,Existing or more than 2 years old,North Royalton,CUYAHOGA,OH,44133-0001,OH-07,5,541211,White,Not Hispanic or Latino,,41800,,,,,,Subchapter S Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Male Owned,Non-Veteran,,42197.39,04/19/2021
5231207104,04/13/2020,0549,PPP,"BUSINESS SOLUTIONS OF PERRYSBURG, LLC",12611 Eckel Junction Rd,PERRYSBURG,OH,43551-1304,07/07/2021,Paid in Full,24,100,41800,41800,0,,256729,"Signature Bank, National Association",4607 W Sylvania Ave,TOLEDO,OH,43623-3203,U,N,N,Existing or more than 2 years old,PERRYSBURG,WOOD,OH,43551-1304,OH-09,3,541612,Unanswered,Unknown/NotStated,,41800,,,,,,Limited  Liability Company(LLC),256729,"Signature Bank, National Association",TOLEDO,OH,Unanswered,Unanswered,,42274.12,06/11/2021
5257797006,04/05/2020,0593,PPP,MARIA I BUSTAMANTE DMD LLC,7 W.  7TH ST Suite 1,CINCINNATI,OH,45202-2405,03/09/2021,Paid in Full,24,100,41800,41800,0,,27569,Stock Yards Bank & Trust Company,1040 E Main St,LOUISVILLE,KY,40206-1856,U,N,N,Existing or more than 2 years old,CINCINNATI,HAMILTON,OH,45202-2405,OH-01,5,621210,Unanswered,Unknown/NotStated,,41800,,,,,,Limited  Liability Company(LLC),27569,Stock Yards Bank & Trust Company,LOUISVILLE,KY,Unanswered,Unanswered,,42136.69,02/03/2021
6100808010,06/29/2020,0593,PPP,SONG'S SUSHI LLC,5516 Airway Rd,Dayton,OH,45431-1505,06/05/2021,Paid in Full,60,100,41800,41800,0,,108981,Pathways Financial CU,5665 N Hamilton Rd,COLUMBUS,OH,43230-8326,U,N,N,Existing or more than 2 years old,Dayton,GREENE,OH,45431-1505,OH-10,7,722511,Asian,Not Hispanic or Latino,,41800,,,,,,Limited  Liability Company(LLC),108981,Pathways Financial CU,COLUMBUS,OH,Female Owned,Non-Veteran,,42179.68,05/27/2021
6654568404,02/10/2021,0593,PPS,SHOPPERATIONS RESEARCH & TECHNOLOGY LLC,10292 Meadowknoll Dr,Loveland,OH,45140-4902,09/28/2021,Paid in Full,60,100,41800,41800,0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,Loveland,HAMILTON,OH,45140-4902,OH-01,2,511210,White,Unknown/NotStated,,41800,,,,,,Limited  Liability Company(LLC),456756,Cross River Bank,TEANECK,NJ,Female Owned,Non-Veteran,,42010.72,08/26/2021
6822447309,04/30/2020,0593,PPP,"PILGRIM RESTAURANT, LTD.",1505 West Main Cross,Findlay,OH,45840,08/31/2021,Paid in Full,24,100,41800,41800,0,,84349,Premier Bank,275 W Federal St,YOUNGSTOWN,OH,44503,R,N,N,Existing or more than 2 years old,Findlay,HANCOCK,OH,45840-0101,OH-05,13,722511,White,Not Hispanic or Latino,,41800,,,,,,Sole Proprietorship,84349,Premier Bank,YOUNGSTOWN,OH,Male Owned,Veteran,,42255.16,06/10/2021
7121317100,04/14/2020,0549,PPP,FOUNT VALLEY INC,3501 S KANSAS RD,APPLE CREEK,OH,44606-9209,03/13/2021,Paid in Full,24,100,41800,41800,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,R,N,N,Existing or more than 2 years old,APPLE CREEK,WAYNE,OH,44606-9209,OH-07,8,541320,Unanswered,Unknown/NotStated,,41800,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,42085.11,02/16/2021
7745457105,04/14/2020,0593,PPP,"LOU STOLLER & SONS, INC",8622 US 127,PAULDING,OH,45879-9406,04/09/2021,Paid in Full,24,100,41800,41800,0,,57811,First Financial Bank,255 E Fifth St Ste 700,CINCINNATI,OH,45202-4700,R,N,N,Existing or more than 2 years old,PAULDING,PAULDING,OH,45879-9406,OH-05,5,111998,Unanswered,Unknown/NotStated,,41800,,,,,,Corporation,57811,First Financial Bank,CINCINNATI,OH,Unanswered,Unanswered,,42167.61,03/18/2021
