loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
1018368410,01/31/2021,0593,PPS,GOPALA HOSPITALITY INC,10900 New Haven Rd,Harrison,OH,45030-1670,09/28/2021,Paid in Full,60,100,61800,61800,0,Super 8 by Wyndhan,450833,GBank,"9115 W Russell Rd, Ste 110",LAS VEGAS,NV,89148-1235,U,N,N,Existing or more than 2 years old,Harrison,HAMILTON,OH,45030-1670,OH-08,9,721110,Unanswered,Not Hispanic or Latino,1,61798,,,,,,Subchapter S Corporation,450833,GBank,LAS VEGAS,NV,Male Owned,Non-Veteran,,62107.28,08/04/2021
1629927110,04/10/2020,0549,PPP,"WHITNEY & ASSOCIATES, D.D.S., INC.",7000 Town Centre Dr,BROADVIEW HEIGHTS,OH,44147-2594,08/19/2021,Paid in Full,24,100,61800,61800,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,BROADVIEW HEIGHTS,CUYAHOGA,OH,44147-2594,OH-07,9,621210,Unanswered,Unknown/NotStated,,61800,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,62599.17,08/06/2021
2346647201,04/16/2020,0549,PPP,BUBBA'S DIESEL & AUTO LLC,10101 GARDEN RD,MONCLOVA,OH,43542-9736,,Exemption 4,60,100,61800,61800,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,MONCLOVA,LUCAS,OH,43542-9736,OH-09,9,811111,Unanswered,Unknown/NotStated,,61800,,,,,,Limited  Liability Company(LLC),44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,36716.85,09/22/2021
2685817100,04/11/2020,0593,PPP,FUSION HCR LLC.,8006 BENDING WILLOW CT,WAYNESVILLE,OH,45068-9816,02/10/2021,Paid in Full,24,100,61800,61800,0,,57811,First Financial Bank,255 E Fifth St Ste 700,CINCINNATI,OH,45202-4700,U,N,N,Existing or more than 2 years old,WAYNESVILLE,WARREN,OH,45068-9816,OH-01,3,621999,White,Not Hispanic or Latino,,61800,,,,,,Limited  Liability Company(LLC),57811,First Financial Bank,CINCINNATI,OH,Male Owned,Non-Veteran,,62233.45,01/07/2021
3436567308,04/29/2020,0593,PPP,SUNLIGHT HOUSE PAINTING LLC,6187 NEW ALBANY RD W,NEW ALBANY,OH,43054,05/11/2021,Paid in Full,24,100,61800,61800,0,,57805,The Middlefield Banking Company,15985 E High St,MIDDLEFIELD,OH,44062,U,N,N,Existing or more than 2 years old,NEW ALBANY,FRANKLIN,OH,43054-0001,OH-03,6,238320,Unanswered,Unknown/NotStated,,61800,,,,,,Subchapter S Corporation,57805,The Middlefield Banking Company,MIDDLEFIELD,OH,Unanswered,Unanswered,,62368.9,04/08/2021
3499257110,04/11/2020,0549,PPP,DARETTE ENTERPRISES INC,1011 Buck Rd.,ROSSFORD,OH,43460-1601,06/24/2021,Paid in Full,24,100,61800,61800,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ROSSFORD,WOOD,OH,43460-1601,OH-09,14,722515,Unanswered,Unknown/NotStated,,61800,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Female Owned,Non-Veteran,,62450.17,05/14/2021
3679528602,03/17/2021,0593,PPS,MICHAEL GLEASON,212 E Columbus Ave Ste 3,Bellefontaine,OH,43311-2033,10/26/2022,Paid in Full,60,100,61800,61800,0,,58322,Civista Bank,100 E Water St,SANDUSKY,OH,44870-2524,R,Y,N,Existing or more than 2 years old,Bellefontaine,LOGAN,OH,43311-2033,OH-04,4,621111,White,Not Hispanic or Latino,1,61797,,,,,,Sole Proprietorship,58322,Civista Bank,SANDUSKY,OH,Male Owned,Non-Veteran,,62747.6,09/23/2022
3729348900,04/28/2021,0593,PPS,WYATTS THIRD PARTY SERVICE INC.,3481 S Dixie Hwy Unit 267,Middletown,OH,45005-5717,12/17/2021,Paid in Full,60,100,61800,61800,0,,27542,Republic Bank & Trust Company,601 W Market St Republic Corporate Center,LOUISVILLE,KY,40202,U,N,N,Existing or more than 2 years old,Middletown,WARREN,OH,45005-5717,OH-01,6,541990,White,Not Hispanic or Latino,,61800,,,,,,Corporation,27542,Republic Bank & Trust Company,LOUISVILLE,KY,Female Owned,Non-Veteran,,62138.18,11/17/2021
4378728310,01/23/2021,0593,PPS,I LOVE VINE LLC,51 Vine St,Columbus,OH,43215-2307,08/13/2022,Charged Off,41,100,61800,61800,0,,58771,Legacy Bank,101 W Main St,HINTON,OK,73047,U,Y,N,Existing or more than 2 years old,Columbus,FRANKLIN,OH,43215-2307,OH-15,50,722513,Unanswered,Unknown/NotStated,1,61798,,,,,,Limited  Liability Company(LLC),58771,Legacy Bank,HINTON,OK,Unanswered,Unanswered,,51029.74,11/10/2021
4406167201,04/27/2020,0593,PPP,THE PARISH OF CALVARY CHURCH OF CLIFTON,3766 CLIFTON AVE,CINCINNATI,OH,45220-1299,07/10/2021,Paid in Full,24,100,61800,61800,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Unanswered,CINCINNATI,HAMILTON,OH,45220-1299,OH-01,11,813110,Unanswered,Unknown/NotStated,,61800,,,,,,Non-Profit Organization,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,Y,62507.27,06/17/2021
