loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
5297118710,04/02/2021,0549,PPP,TIANA WORLEY,2812 Cedar Ave Apt 28,Cleveland,OH,44115-2966,02/08/2022,Paid in Full,60,100,11232,11232,0,,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,Y,N,Existing or more than 2 years old,Cleveland,CUYAHOGA,OH,44115-2966,OH-11,1,722320,Black or African American,Not Hispanic or Latino,1,11230,,,,,,Sole Proprietorship,529472,"Capital Plus Financial, LLC",Bedford,TX,Female Owned,Non-Veteran,,11307.82,12/09/2021
8178058608,03/24/2021,0549,PPP,SYLVIA PAYNE,307 Chestnut Ave NE,Warren,OH,44483-5806,10/21/2021,Paid in Full,60,100,11232,11232,0,,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,Y,N,Existing or more than 2 years old,Warren,TRUMBULL,OH,44483-5806,OH-14,1,621610,Unanswered,Unknown/NotStated,,11232,,,,,,Independent Contractors,509316,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,,11281.24,09/10/2021
8227498510,03/09/2021,0593,PPP,ERIK VALIANTE,2462 Pleasant Colony Dr,Lewis Center,OH,43035-9687,11/19/2021,Paid in Full,60,100,11232,11232,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Lewis Center,DELAWARE,OH,43035-9687,OH-04,1,238320,Unanswered,Unknown/NotStated,,11231,,,,,,Sole Proprietorship,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,11293.76,09/29/2021
8328857307,05/01/2020,0549,PPP,NAVE' LOUNGE & ENTERTAINMENT LLC,2321 WEST AVE,ASHTABULA,OH,44004-3109,10/21/2021,Paid in Full,24,100,11232,11232,0,,53238,The Andover Bank,600 E Main St,ANDOVER,OH,44003,R,Y,Y,Existing or more than 2 years old,ASHTABULA,ASHTABULA,OH,44004-3109,OH-14,2,722410,Black or African American,Unknown/NotStated,,11232,,,,,,Limited  Liability Company(LLC),53238,The Andover Bank,ANDOVER,OH,Female Owned,Unanswered,,11383.09,09/10/2021
6645278605,03/23/2021,0593,PPP,JESSICA BRADSHAW,9285 Governors Way,Cincinnati,OH,45249-2030,03/04/2022,Paid in Full,60,100,11231.25,11231.25,0,,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,N,N,Existing or more than 2 years old,Cincinnati,HAMILTON,OH,45249-2030,OH-01,1,446199,Unanswered,Unknown/NotStated,,11228.25,,,,,,Sole Proprietorship,529050,"Square Capital, LLC",San Francisco,CA,Unanswered,Unanswered,,11330.95,02/14/2022
1131497801,05/01/2020,0593,PPP,"CORNERSTONE APPRAISAL SERVICE, INC",225 S RANGELINE RD,PLEASANT HILL,OH,45359,05/19/2021,Paid in Full,24,100,11230,11230,0,,58036,Fifth Third Bank,38 Fountain Sq Plz,CINCINNATI,OH,45263,U,N,N,Existing or more than 2 years old,PLEASANT HILL,MIAMI,OH,45359-0001,OH-08,3,531320,Unanswered,Unknown/NotStated,,11230,,,,,,Corporation,58036,Fifth Third Bank,CINCINNATI,OH,Unanswered,Unanswered,,11331.38,04/01/2021
1309187310,04/28/2020,0549,PPP,MOBILE RV & MARINA LTD,5881 N STATE RT 590,OAK HARBOR,OH,43449,12/16/2021,Paid in Full,24,100,11230,11230,0,,57578,The Croghan Colonial Bank,323 Croghan St,FREMONT,OH,43420-3013,R,N,N,Existing or more than 2 years old,OAK HARBOR,OTTAWA,OH,43449-0001,OH-09,2,441210,Unanswered,Unknown/NotStated,2807.5,8422.5,,,,,,Partnership,57578,The Croghan Colonial Bank,FREMONT,OH,Unanswered,Unanswered,,11325.14,03/10/2021
1321228809,04/10/2021,0549,PPS,MARK'S TOWING LLC,633 Carver St NW,Massillon,OH,44647-5313,08/17/2021,Paid in Full,60,100,11230,11230,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,Massillon,STARK,OH,44647-5313,OH-13,1,488410,White,Not Hispanic or Latino,1,11229,,,,,,Limited  Liability Company(LLC),57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,11256.46,07/19/2021
4458137205,04/27/2020,0549,PPP,"UNIFY MARKETING & TECHNOLOGY SOLUTIONS, LLC",1683 Woodlands Dr,MAUMEE,OH,43537,11/17/2021,Paid in Full,24,100,11230,11230,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,MAUMEE,LUCAS,OH,43537-0001,OH-09,4,541613,White,Not Hispanic or Latino,,11230,,,,,,Limited  Liability Company(LLC),57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,11304.94,04/15/2021
4616688405,02/06/2021,0549,PPS,KMA SALES INC,7258 Lochness Dr,Concord Township,OH,44077-9583,11/02/2021,Paid in Full,60,100,11230,11230,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,Concord Township,LAKE,OH,44077-9583,OH-14,3,453110,White,Not Hispanic or Latino,1,11227,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Female Owned,Non-Veteran,,11291.53,08/30/2021
