loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
5974797205,04/27/2020,0593,PPP,B. FELD & CO. LLC,6500 CENTERVILLE BUSINESS PARKWAY,DAYTON,OH,45459-2685,05/07/2021,Paid in Full,24,100,50500,50500,0,,57443,The Union Bank Company,105 Progressive Dr.,COLUMBUS GROVE,OH,45830,U,N,N,Existing or more than 2 years old,DAYTON,MONTGOMERY,OH,45459-0001,OH-10,4,541611,Unanswered,Unknown/NotStated,,50500,,,,,,Limited  Liability Company(LLC),57443,The Union Bank Company,COLUMBUS GROVE,OH,Unanswered,Unanswered,,50964.88,04/08/2021
6100577104,04/14/2020,0549,PPP,CTY FIT LLC,3333 Lorain Ave,NORTH ROYALTON,OH,44133,02/12/2021,Paid in Full,24,100,50500,50500,0,Planet Fitness,33209,Berkshire Bank,99 North St,PITTSFIELD,MA,01201-5114,U,N,N,Existing or more than 2 years old,NORTH ROYALTON,CUYAHOGA,OH,44133-0001,OH-07,11,713940,Unanswered,Unknown/NotStated,,50500,,,,,,Limited  Liability Company(LLC),33209,Berkshire Bank,PITTSFIELD,MA,Unanswered,Unanswered,,50851.42,01/08/2021
6297517100,04/14/2020,0593,PPP,"WEBKEN MASONRY, LLC",19665 ST RT 114,CLOVERDALE,OH,45827-9636,11/10/2020,Paid in Full,24,100,50500,50500,0,,57443,The Union Bank Company,105 Progressive Dr.,COLUMBUS GROVE,OH,45830,R,N,N,Existing or more than 2 years old,CLOVERDALE,PUTNAM,OH,45827-9636,OH-05,4,238140,Unanswered,Unknown/NotStated,,50500,,,,,,Limited  Liability Company(LLC),57443,The Union Bank Company,COLUMBUS GROVE,OH,Unanswered,Unanswered,,50743.51,10/09/2020
6364847106,04/14/2020,0593,PPP,CURRY N GRILL LLC,5043 TUTTLE CROSSING BLVD,DUBLIN,OH,43016-1533,11/02/2021,Paid in Full,24,100,50500,50500,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,DUBLIN,FRANKLIN,OH,43016-1533,OH-15,6,722511,Asian,Not Hispanic or Latino,,50500,,,,,,Limited  Liability Company(LLC),57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,4795.2,09/02/2021
6636547006,04/07/2020,0593,PPP,"SPIKE-IT, LLC",200 W CENTRAL AVE,DAYTON,OH,45449-1837,03/24/2021,Paid in Full,24,100,55500,50500,0,,57943,RiverHills Bank,553 Chamber Dr,MILFORD,OH,45150-1498,U,N,N,New Business or 2 years or less,DAYTON,MONTGOMERY,OH,45449-1837,OH-10,20,713940,Unanswered,Not Hispanic or Latino,,40500,10000,,,,,Limited  Liability Company(LLC),57943,RiverHills Bank,MILFORD,OH,Male Owned,Unanswered,,50925.04,02/16/2021
6790337109,04/14/2020,0549,PPP,ALL METAL FABRICATION LLC,456 W CALIFORNIA AVE,SEBRING,OH,44672,11/17/2021,Paid in Full,24,100,50500,50500,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,Y,Existing or more than 2 years old,SEBRING,MAHONING,OH,44672-0001,OH-06,7,332313,White,Not Hispanic or Latino,,50500,,,,,,Limited  Liability Company(LLC),57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,50966.26,04/01/2021
6804657004,04/07/2020,0549,PPP,"CHILDREN'S HOUSE, INC",99 Ken Mar Industrial Pkwy,BROADVIEW HEIGHTS,OH,44147-2981,11/17/2021,Paid in Full,24,100,50500,50500,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,BROADVIEW HEIGHTS,CUYAHOGA,OH,44147-2981,OH-07,10,624410,White,Not Hispanic or Latino,,50500,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Female Owned,Non-Veteran,,50908.15,02/17/2021
6859157701,05/01/2020,0593,PPP,ABRASIVE SPECIALTIES AND TOOLS INC,4201 AIRPORT RD,CINCINNATI,OH,45226-1624,08/11/2021,Paid in Full,24,100,50500,50500,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Unanswered,CINCINNATI,HAMILTON,OH,45226-1624,OH-01,4,423840,Unanswered,Unknown/NotStated,,50500,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,51101.79,07/12/2021
6938217704,05/01/2020,0593,PPP,UNGERS SHOE STORE INC,304 S 3RD ST,IRONTON,OH,45638-1629,07/10/2021,Paid in Full,24,100,50500,50500,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Unanswered,IRONTON,LAWRENCE,OH,45638-1629,OH-02,10,448210,Unanswered,Unknown/NotStated,,50500,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,51065.32,06/17/2021
6994387104,04/14/2020,0593,PPP,SPRING GROVE LLC,7301 STATE ROUTE 514,BIG PRAIRIE,OH,44611-9632,05/06/2021,Paid in Full,24,100,50500,50500,0,,57845,"The Commercial and Savings Bank of Millersburg, Ohio",91 N Clay St,MILLERSBURG,OH,44654-1117,R,N,N,New Business or 2 years or less,BIG PRAIRIE,HOLMES,OH,44611-9632,OH-07,6,112120,Unanswered,Unknown/NotStated,6313,37875,6312,,,,,Limited  Liability Company(LLC),57845,"The Commercial and Savings Bank of Millersburg, Ohio",MILLERSBURG,OH,Unanswered,Unanswered,,50990.97,04/08/2021
