loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
8378077808,06/05/2020,0248,PPP,ALL MIXED UP,8140 Route 11,Cicero,NY,13039,04/19/2022,Paid in Full,60,100,13400,13400,0,,224780,New York Business Development Corporation,50 Beaver Street,Albany,NY,12207-1538,U,N,N,New Business or 2 years or less,Cicero,ONONDAGA,NY,13039-1001,NY-22,1,453998,Unanswered,Unknown/NotStated,,13400,,,,,,Sole Proprietorship,224780,New York Business Development Corporation,Albany,NY,Unanswered,Unanswered,,13539.87,07/02/2021
8378437809,06/05/2020,0248,PPP,NATURAL NAILS,5771 Miller rd,Brewerton,NY,13029-9582,04/19/2022,Paid in Full,60,100,13400,13400,0,,224780,New York Business Development Corporation,50 Beaver Street,Albany,NY,12207-1538,U,N,N,Existing or more than 2 years old,Brewerton,ONONDAGA,NY,13029-9582,NY-22,4,812112,Unanswered,Unknown/NotStated,,13400,,,,,,Corporation,224780,New York Business Development Corporation,Albany,NY,Unanswered,Unanswered,,13544.65,07/15/2021
8482817304,05/01/2020,0219,PPP,"PAUL W. RYAN, D.C., P.C.",P.O. Box 664,WATERLOO,NY,13165,09/15/2021,Paid in Full,24,100,13400,13400,0,,50167,Five Star Bank,55 N Main St,WARSAW,NY,14569-1325,R,N,N,Unanswered,WATERLOO,SENECA,NY,13165-0001,NY-24,1,621310,Unanswered,Unknown/NotStated,,13400,,,,,,Independent Contractors,50167,Five Star Bank,WARSAW,NY,Unanswered,Unanswered,,13563.78,08/06/2021
8513938305,01/29/2021,0202,PPS,SALINDER SINGH,8807 Pontiac St Apt 3,Queens Village,NY,11427-2746,10/06/2021,Paid in Full,60,100,13400,13400,0,,38858,Sunrise Banks National Association,200 University Ave West,SAINT PAUL,MN,55103-2074,U,N,N,Existing or more than 2 years old,Queens Village,QUEENS,NY,11427-2746,NY-03,1,485310,Unanswered,Unknown/NotStated,,13400,,,,,,Sole Proprietorship,38858,Sunrise Banks National Association,SAINT PAUL,MN,Unanswered,Unanswered,,13453.6,06/30/2021
8551528410,02/13/2021,0202,PPP,BIG G DELI INC,3386 Jerome Ave,Bronx,NY,10467-1001,01/19/2022,Paid in Full,60,100,13400,13400,0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,Y,Y,Existing or more than 2 years old,Bronx,BRONX,NY,10467-1001,NY-15,3,445110,Unanswered,Unknown/NotStated,1,13398,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Non-Veteran,,13504.59,12/06/2021
8571437103,04/15/2020,0248,PPP,"TERMINAL BUILDING ROC, LLC",24 MAPLE ST,MARCELLUS,NY,13108-1257,02/04/2021,Paid in Full,24,100,13400,13400,0,,60403,S & T Bank,800 Philadelphia St,INDIANA,PA,15701-3908,U,N,N,Existing or more than 2 years old,MARCELLUS,ONONDAGA,NY,13108-1257,NY-22,6,531110,Unanswered,Unknown/NotStated,,13400,,,,,,Limited  Liability Company(LLC),60403,S & T Bank,INDIANA,PA,Male Owned,Veteran,,13503.11,01/26/2021
8642278304,01/29/2021,0248,PPP,ROBERT HART,1303 Nott Street,Schnectady,NY,12308,03/17/2022,Paid in Full,60,100,13400,13400,0,,89116,Trustco Bank,5 Sarnowski Dr,Glenville,NY,12302-1082,U,N,N,Existing or more than 2 years old,Schnectady,SCHENECTADY,NY,12308,NY-20,1,812320,Unanswered,Unknown/NotStated,1,13398,,,,,,Sole Proprietorship,89116,Trustco Bank,Glenville,NY,Male Owned,Non-Veteran,,13530.28,01/19/2022
8696378305,01/29/2021,0248,PPS,MANHATTAN VINTAGE CLOTHING SHOW,127 N Lake Ave,Albany,NY,12206-2712,01/15/2022,Paid in Full,60,100,13400,13400,0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,Y,Y,Existing or more than 2 years old,Albany,ALBANY,NY,12206-2712,NY-20,2,453998,Unanswered,Unknown/NotStated,1,13398,,,,,,Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Male Owned,Non-Veteran,,13513.07,12/16/2021
8714478109,07/27/2020,0202,PPP,SUMNER CARTER CROSBY,31 Bank Street,New York,NY,10014-5201,04/19/2022,Paid in Full,60,100,13400,13400,0,,224780,New York Business Development Corporation,50 Beaver Street,Albany,NY,12207-1538,U,N,N,New Business or 2 years or less,New York,NEW YORK,NY,10014-5201,NY-10,1,531210,Unanswered,Unknown/NotStated,,13400,,,,,,Sole Proprietorship,224780,New York Business Development Corporation,Albany,NY,Unanswered,Unanswered,,13523.35,07/07/2021
8721248108,07/27/2020,0248,PPP,"D. PETER BURNS ELECTRIC, INC.",7896 Brimfield Street,Clinton,NY,13323-4008,02/02/2022,Paid in Full,60,100,13400,13400,0,,224780,New York Business Development Corporation,50 Beaver Street,Albany,NY,12207-1538,R,N,N,"Startup, Loan Funds will Open Business",Clinton,ONEIDA,NY,13323-4008,NY-22,4,238210,Unanswered,Unknown/NotStated,,13400,,,,,,Corporation,224780,New York Business Development Corporation,Albany,NY,Unanswered,Unanswered,,13520.42,06/24/2021
