loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
6053858707,04/03/2021,0680,PPS,BRYAN HODGE EXCAVATION INC,32446 S Cookson Bluff Rd,Park Hill,OK,74451-2219,09/28/2021,Paid in Full,60,100,55322,55322,0,,59482,Armstrong Bank,1215 W Okmulgee St,MUSKOGEE,OK,74401-6849,R,Y,N,Existing or more than 2 years old,Park Hill,CHEROKEE,OK,74451-2219,OK-02,13,238910,American Indian or Alaska Native,Not Hispanic or Latino,1,55319,,,,,,Corporation,59482,Armstrong Bank,MUSKOGEE,OK,Male Owned,Non-Veteran,,55496.3,08/02/2021
7250298502,03/05/2021,0680,PPS,KROHMER MARINA LLC,113 E Bk 800 Rd,Stigler,OK,74462-2163,01/20/2022,Paid in Full,60,100,55322,55322,0,,58899,First United Bank and Trust Company,1400 W Main St,DURANT,OK,74701-4906,R,Y,N,Existing or more than 2 years old,Stigler,HASKELL,OK,74462-2163,OK-02,6,713930,Unanswered,Unknown/NotStated,1,55319,,,,,,Limited  Liability Company(LLC),58899,First United Bank and Trust Company,DURANT,OK,Unanswered,Unanswered,,55738.81,12/16/2021
3371118405,02/04/2021,0680,PPS,PICKLES RESTAURANT INC.,2713 N Service Rd,Moore,OK,73160-3317,09/25/2021,Paid in Full,60,100,55320,55320,0,,59255,McClain Bank,131 W Main St,PURCELL,OK,73080-4219,U,N,Y,Existing or more than 2 years old,Moore,CLEVELAND,OK,73160-3317,OK-04,30,722511,Unanswered,Unknown/NotStated,1,55317,,,,,,Corporation,59255,McClain Bank,PURCELL,OK,Unanswered,Unanswered,,55591.3,08/11/2021
7559017000,04/07/2020,0680,PPP,COMPLETE CLOSINGS LLC,322 E Court,ATOKA,OK,74525-2048,03/03/2021,Paid in Full,24,100,55311.85,55311.85,0,,58753,AmeriState Bank,131 S Pennsylvania St,ATOKA,OK,74525-2431,R,N,Y,Existing or more than 2 years old,ATOKA,ATOKA,OK,74525-2048,OK-02,5,922130,Unanswered,Not Hispanic or Latino,,55311.85,,,,,,Limited  Liability Company(LLC),58753,AmeriState Bank,ATOKA,OK,Male Owned,Non-Veteran,,55727.07,01/15/2021
1562807103,04/10/2020,0680,PPP,SOUTHERN PLAINS ANIMAL HOSPITAL INC,30869 US HIGHWAY 70,RINGLING,OK,73456-8087,02/10/2021,Paid in Full,24,100,55300,55300,0,,58745,First National Bank and Trust Company of Ardmore,405 W Main St,ARDMORE,OK,73401-4737,R,N,N,Unanswered,RINGLING,CARTER,OK,73456-8087,OK-04,11,541940,White,Not Hispanic or Latino,2765,52535,,,,,,Subchapter S Corporation,58745,First National Bank and Trust Company of Ardmore,ARDMORE,OK,Male Owned,Non-Veteran,,55629.88,02/12/2021
1634667305,04/28/2020,0680,PPP,"NACHO BUSINESS, WESTGATE, LLC",6432 SW 3rd Street,Oklahoma City,OK,73128,04/08/2021,Paid in Full,24,100,55300,55300,0,,4679,Simmons Bank,501 Main St,PINE BLUFF,AR,71601-4327,U,N,N,Unanswered,Oklahoma City,OKLAHOMA,OK,73128-0001,OK-03,15,999990,Unanswered,Unknown/NotStated,0,55300,0,0,0,0,0,Limited  Liability Company(LLC),4679,Simmons Bank,PINE BLUFF,AR,Unanswered,Unanswered,,55762.37,03/17/2021
5881287010,04/06/2020,0680,PPP,KAL HOME HEALTH,302 N POCOLA BLVD,POCOLA,OK,74902-3102,04/22/2021,Paid in Full,24,100,55300,55300,0,,4322,The First National Bank of Fort Smith,602 Garrison Ave,FORT SMITH,AR,72901-2519,R,Y,N,Existing or more than 2 years old,POCOLA,LE FLORE,OK,74902-3102,OK-02,8,621610,Unanswered,Unknown/NotStated,,44600,,4700,,6000,,Corporation,59240,The First National Bank of Fort Smith,Poteau,OK,Unanswered,Unanswered,,55790.88,03/05/2021
6178247208,04/27/2020,0680,PPP,"FALCO ALARM OF STILLWATER, INC",510 S CHARLES DR,STILLWATER,OK,74074-6784,05/04/2021,Paid in Full,24,100,55300,55300,0,,40659,The Central Trust Bank,238 Madison St,JEFFERSON CITY,MO,65101-3230,R,N,N,Existing or more than 2 years old,STILLWATER,PAYNE,OK,74074-6784,OK-03,5,561621,Unanswered,Unknown/NotStated,,55300,,,,,,Corporation,124341,The Central Trust Bank,Tulsa,OK,Male Owned,Non-Veteran,,55819.21,04/12/2021
6181947000,04/06/2020,0680,PPP,POPKESS PHARMACY INC,524 E DON TYLER AVE,DEWEY,OK,74029-2518,03/17/2021,Paid in Full,24,100,55300,55300,0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,N,Existing or more than 2 years old,DEWEY,WASHINGTON,OK,74029-2518,OK-02,8,446110,White,Not Hispanic or Latino,,55300,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,55751.62,01/28/2021
6839967003,04/07/2020,0680,PPP,"DEMMITT MARINE, LLC",9121 US HIGHWAY 59,GROVE,OK,74344-4483,06/10/2021,Paid in Full,24,100,55300,55300,0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,GROVE,DELAWARE,OK,74344-4483,OK-02,10,441222,Unanswered,Unknown/NotStated,,55300,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Unanswered,,55656.38,11/27/2020
