loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
5882538501,03/02/2021,0549,PPS,JENSEN ENDODONTICS INC.,4033 Whipple Ave NW Ste A,Canton,OH,44718-4811,09/28/2021,Paid in Full,60,100,106985,106985,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,Canton,STARK,OH,44718-4811,OH-13,8,621210,White,Hispanic or Latino,1,106980,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,107495.01,08/25/2021
3543987104,04/11/2020,0549,PPP,FLORAND COMPANY,5213 Lemoyne Ave,YOUNGSTOWN,OH,44514-1220,05/22/2021,Paid in Full,24,100,106980,106980,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,YOUNGSTOWN,MAHONING,OH,44514-1220,OH-06,14,331210,Unanswered,Unknown/NotStated,,106980,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,108070.32,04/29/2021
6385998405,02/10/2021,0593,PPP,JRS WENDELL S,925 N State St 925 N State St,Westerville,OH,43082-8023,11/11/2021,Paid in Full,60,100,106975,106975,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,Westerville,DELAWARE,OH,43082-8023,OH-04,35,722511,Unanswered,Unknown/NotStated,1,106972,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,107717.88,10/22/2021
7527307707,05/01/2020,0593,PPP,XENIA FIRST CHURCH OF THE NAZARENE,1204 2ND ST W,XENIA,OH,45385,01/22/2021,Paid in Full,24,100,106975,106975,0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,XENIA,GREENE,OH,45385-0001,OH-10,14,813110,Unanswered,Unknown/NotStated,,106975,,,,,,Non-Profit Organization,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,Y,107613.88,12/17/2020
6860628508,03/04/2021,0549,PPS,GREGORY F DIEDERICH DDS INC.,5064 Waterford Dr,Sheffield Village,OH,44035-1497,11/02/2021,Paid in Full,60,100,106952,106952,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,Y,Existing or more than 2 years old,Sheffield Village,LORAIN,OH,44035-1497,OH-05,10,621210,Unanswered,Not Hispanic or Latino,1,106949,,,,,,Subchapter S Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Veteran,,107458.92,08/26/2021
5946648902,05/01/2021,0593,PPS,GAHANNA PEDIATRICS LLC,470 Silver Ln Ste B,Gahanna,OH,43230-4555,11/11/2021,Paid in Full,60,100,106942,106942,0,,57467,Heartland Bank,430 N Hamilton Rd,WHITEHALL,OH,43213-3067,U,N,N,Existing or more than 2 years old,Gahanna,FRANKLIN,OH,43230-4555,OH-03,8,621111,White,Not Hispanic or Latino,1,106936,,,,,,Limited  Liability Company(LLC),57467,Heartland Bank,WHITEHALL,OH,Male Owned,Non-Veteran,,107457.67,10/27/2021
3712807207,04/27/2020,0593,PPP,"MOODY-WOODLEY MANAGEMENT, INC.",2360 DOROTHY LN,MORAINE,OH,45439-1861,03/09/2021,Paid in Full,24,100,106937,106937,0,,57998,The Old Fort Banking Company,8034 Main St,OLD FORT,OH,44861,U,N,Y,Existing or more than 2 years old,MORAINE,MONTGOMERY,OH,45439-1861,OH-10,6,531390,White,Not Hispanic or Latino,8000,85550,,10694,,2693,,Corporation,57998,The Old Fort Banking Company,OLD FORT,OH,Male Owned,Unanswered,,107816.26,02/25/2021
9297517006,04/09/2020,0549,PPP,"JAMIE'S CARPET SHOP, INC.",46125 TELEGRAPH RD,AMHERST,OH,44001-2803,03/25/2021,Paid in Full,24,100,106917,106917,0,,78723,Northwest Bank,Liberty & Second St,WARREN,PA,16365,U,N,N,Existing or more than 2 years old,AMHERST,LORAIN,OH,44001-2803,OH-05,11,442210,Unanswered,Unknown/NotStated,,106917,,,,,,Subchapter S Corporation,78723,Northwest Bank,WARREN,PA,Unanswered,Unanswered,,107623.46,02/16/2021
6574867001,04/07/2020,0593,PPP,"HOLT & REICHARD, INC.",2920 HIGHLAND AVE,CINCINNATI,OH,45212-2412,01/21/2021,Paid in Full,24,100,108400,106900,0,,60009,First Commonwealth Bank,600 Philadelphia St,INDIANA,PA,15701-3904,U,N,N,Existing or more than 2 years old,CINCINNATI,HAMILTON,OH,45212-2412,OH-01,11,531120,Unanswered,Unknown/NotStated,,106900,,,,,,Corporation,60009,First Commonwealth Bank,INDIANA,PA,Unanswered,Unanswered,,107599.98,12/11/2020
7551827002,04/07/2020,0549,PPP,RUNYAN INDUSTRIAL GAS ANALYZER,2310 E HUTTON RD,WOOSTER,OH,44691-7707,03/04/2021,Paid in Full,24,100,106900,106900,0,,57845,"The Commercial and Savings Bank of Millersburg, Ohio",91 N Clay St,MILLERSBURG,OH,44654-1117,R,N,N,Existing or more than 2 years old,WOOSTER,WAYNE,OH,44691-7707,OH-07,8,334513,Unanswered,Unknown/NotStated,13362.5,80175,13362.5,,,,,Corporation,57845,"The Commercial and Savings Bank of Millersburg, Ohio",MILLERSBURG,OH,Male Owned,Veteran,,107820.53,02/19/2021
8173987000,04/08/2020,0593,PPP,PARK STREET BRETHREN CHURCH,619 Park Street,ASHLAND,OH,44805-3114,11/17/2021,Paid in Full,24,100,106900,106900,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,R,N,Y,Existing or more than 2 years old,ASHLAND,ASHLAND,OH,44805-3114,OH-04,14,813110,Unanswered,Unknown/NotStated,,106900,,,,,,Non-Profit Organization,57328,The Huntington National Bank,COLUMBUS,OH,Unanswered,Unanswered,Y,107769.84,02/23/2021
8281797108,04/15/2020,0593,PPP,WYATTS THIRD PARTY SERVICE,3481 South DIXIE HWY unit 267,MIDDLETOWN,OH,45005-5717,07/10/2021,Paid in Full,24,100,106900,106900,0,,27542,Republic Bank & Trust Company,601 W Market St Republic Corporate Center,LOUISVILLE,KY,40202,U,N,N,Existing or more than 2 years old,MIDDLETOWN,WARREN,OH,45005-5717,OH-01,8,541990,White,Not Hispanic or Latino,,106900,,,,,,Corporation,27542,Republic Bank & Trust Company,LOUISVILLE,KY,Female Owned,Non-Veteran,,108167.95,06/28/2021
8691177102,04/15/2020,0549,PPP,ERIC'S ICE CREAM FACTORY LLC,1600 CLINTON ST STE 102,DEFIANCE,OH,43512-8588,05/08/2021,Paid in Full,24,100,106900,106900,0,,84349,Premier Bank,275 W Federal St,YOUNGSTOWN,OH,44503,R,N,N,Existing or more than 2 years old,DEFIANCE,DEFIANCE,OH,43512-8588,OH-09,100,722515,Unanswered,Unknown/NotStated,,106900,,,,,,Limited  Liability Company(LLC),84349,Premier Bank,YOUNGSTOWN,OH,Unanswered,Unanswered,,107980.88,04/22/2021
9245517102,04/15/2020,0549,PPP,"D'ANGELO CATERING, INC.",7995 DARROW RD,TWINSBURG,OH,44087,04/20/2021,Paid in Full,24,100,106900,106900,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,Y,N,Existing or more than 2 years old,TWINSBURG,SUMMIT,OH,44087-0001,OH-13,35,624210,White,Not Hispanic or Latino,,106900,,,,,,Subchapter S Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,107831.35,03/12/2021
7109178404,02/11/2021,0593,PPS,M ALEXANDRUNAS DMD-GROVE CITY DENTAL EXP,4104 Broadway Ste D,Grove City,OH,43123-3000,03/18/2022,Paid in Full,60,100,106897,106897,0,,58322,Civista Bank,100 E Water St,SANDUSKY,OH,44870-2524,U,Y,Y,Existing or more than 2 years old,Grove City,FRANKLIN,OH,43123-3000,OH-15,12,621210,White,Not Hispanic or Latino,1,106890,,,,,,Subchapter S Corporation,58322,Civista Bank,SANDUSKY,OH,Male Owned,Non-Veteran,,108010.51,02/23/2022
9875958302,01/31/2021,0549,PPS,BURK HOLDINGS INC,139 E Maple St,Hartville,OH,44632-8828,09/28/2021,Paid in Full,60,100,106892,106892,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,Hartville,STARK,OH,44632-8828,OH-13,9,624410,Unanswered,Unknown/NotStated,1,106890,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,107451.35,08/16/2021
8317477305,05/01/2020,0593,PPP,"TAG WILLIAMS, INC",9806 STATE ROUTE 730,BLANCHESTER,OH,45107-9750,02/23/2021,Paid in Full,24,100,106877,106877,0,,57732,Peoples Bank,138 Putnam St,MARIETTA,OH,45750-2923,R,Y,N,Existing or more than 2 years old,BLANCHESTER,CLINTON,OH,45107-9750,OH-02,13,236115,Unanswered,Not Hispanic or Latino,,80157.75,,26719.25,,,,Corporation,57732,Peoples Bank,MARIETTA,OH,Male Owned,Non-Veteran,,107598.42,01/11/2021
3580577207,04/27/2020,0549,PPP,"BEHM & HENRY, L.L.C.",187 S. WASHINGTON ST,TIFFIN,OH,44883-2843,03/09/2021,Paid in Full,24,100,106875,106875,0,,57998,The Old Fort Banking Company,8034 Main St,OLD FORT,OH,44861,R,N,N,Existing or more than 2 years old,TIFFIN,SENECA,OH,44883-2843,OH-05,10,541110,Unanswered,Unknown/NotStated,10687,85500,,10688,,,,Limited  Liability Company(LLC),57998,The Old Fort Banking Company,OLD FORT,OH,Unanswered,Unanswered,,107738.91,02/17/2021
9720438610,03/26/2021,0549,PPS,UNIVERSAL HYDRAULIK USA CORPORATION,25651 Fort Meigs Rd,Perrysburg,OH,43551-2076,11/02/2021,Paid in Full,60,100,106867,106867,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,Perrysburg,WOOD,OH,43551-2076,OH-09,7,332410,Unanswered,Unknown/NotStated,1,106862,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,107314.96,09/01/2021
2479318501,02/20/2021,0593,PPS,WORKING PARTNERS SYSTEMS INC.,7895 Dove Pkwy,Canal Winchester,OH,43110-7716,05/05/2022,Paid in Full,60,100,106864,106864,0,,60403,S & T Bank,800 Philadelphia St,INDIANA,PA,15701-3908,R,N,N,Existing or more than 2 years old,Canal Winchester,FAIRFIELD,OH,43110-7716,OH-15,7,541612,White,Not Hispanic or Latino,1,106861,,,,,,Subchapter S Corporation,60403,S & T Bank,INDIANA,PA,Female Owned,Non-Veteran,,108113.72,04/26/2022
7811197000,04/08/2020,0593,PPP,IAN M RAE DMD SMILE INNOVATIONS INC,1105 EMPIRE CT,FAIRBORN,OH,45324-6449,04/08/2021,Paid in Full,24,100,106857,106857,0,,57998,The Old Fort Banking Company,8034 Main St,OLD FORT,OH,44861,U,N,N,Existing or more than 2 years old,FAIRBORN,GREENE,OH,45324-6449,OH-10,6,621210,Unanswered,Unknown/NotStated,,85486,,21371,,,,Subchapter S Corporation,57998,The Old Fort Banking Company,OLD FORT,OH,Unanswered,Unanswered,,107803.87,03/02/2021
1222788306,01/16/2021,0593,PPS,IAN M RAE DMD SMILE INNOVATIONS INC,1105 Empire Ct Ste 130,Fairborn,OH,45324-6451,07/29/2021,Paid in Full,60,100,106851,106851,0,,57998,The Old Fort Banking Company,8034 Main St,OLD FORT,OH,44861,U,N,N,Existing or more than 2 years old,Fairborn,GREENE,OH,45324-6451,OH-10,7,621210,Unanswered,Unknown/NotStated,,106851,,,,,,Subchapter S Corporation,57998,The Old Fort Banking Company,OLD FORT,OH,Unanswered,Unanswered,,107263.56,06/15/2021
9248968306,01/30/2021,0593,PPS,PROCOAT PAINTING INC.,601 W Main St,Batavia,OH,45103-1715,11/03/2021,Paid in Full,60,100,106845.35,106845.35,0,,124319,CenterBank,744 State Rte 28,MILFORD,OH,45150-1831,U,Y,Y,Existing or more than 2 years old,Batavia,CLERMONT,OH,45103-1715,OH-02,8,238320,Unanswered,Not Hispanic or Latino,1,106843.35,,,,,,Corporation,124319,CenterBank,MILFORD,OH,Male Owned,Non-Veteran,,107427.06,08/17/2021
