loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
1182377201,04/15/2020,0593,PPP,"VALLEY VIEW REPAIR, LTD",5868 COUNTY ROAD 201,MILLERSBURG,OH,44654-0001,12/10/2020,Paid in Full,24,100,48900,48900,0,,57651,The Killbuck Savings Bank Co.,165 N Main St,KILLBUCK,OH,44637-9795,R,N,N,Existing or more than 2 years old,MILLERSBURG,HOLMES,OH,44654-0001,OH-12,4,811111,Unanswered,Unknown/NotStated,,48900,,,,,,Limited  Liability Company(LLC),57651,The Killbuck Savings Bank Co.,KILLBUCK,OH,Unanswered,Unanswered,,49197.42,11/25/2020
1239247101,04/10/2020,0549,PPP,"MEDURE VARRATI INSURANCE, LLC",13823 GRANT STREET P.O. BOX 257,NEW SPRINGFIELD,OH,44443-0001,03/18/2021,Paid in Full,24,100,48900,48900,0,,60009,First Commonwealth Bank,600 Philadelphia St,INDIANA,PA,15701-3904,U,N,N,Existing or more than 2 years old,NEW SPRINGFIELD,MAHONING,OH,44443-0001,OH-06,5,524210,Unanswered,Unknown/NotStated,48900,,,,,,,Limited  Liability Company(LLC),60009,First Commonwealth Bank,INDIANA,PA,Unanswered,Unanswered,,49297.9,02/10/2021
1248487301,04/28/2020,0549,PPP,FLITE II TRAVEL AGENCY INC,23611 CHAGRIN BLVD,BEACHWOOD,OH,44122,06/14/2022,Paid in Full,24,100,48900,48900,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Unanswered,BEACHWOOD,CUYAHOGA,OH,44122-0001,OH-11,7,999990,Unanswered,Unknown/NotStated,,48900,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,44555.05,08/25/2021
1520788402,02/02/2021,0593,PPS,FRIZZY MELON SALON INC,519 W Loveland Ave,Loveland,OH,45140-2323,08/17/2021,Paid in Full,60,100,48900,48900,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,Loveland,HAMILTON,OH,45140-2323,OH-01,9,812112,White,Not Hispanic or Latino,1,48895,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Female Owned,Non-Veteran,,49086.22,06/23/2021
2005558305,01/20/2021,0549,PPS,ARTISTS INC,150 N Miller Rd Ste 300A,Fairlawn,OH,44333-3771,01/13/2022,Paid in Full,60,100,48900,48900,0,,57854,Consumers National Bank,614 E Lincoln Way,MINERVA,OH,44657-2009,U,N,N,Existing or more than 2 years old,Fairlawn,SUMMIT,OH,44333-3771,OH-13,5,541810,Unanswered,Not Hispanic or Latino,,48900,,,,,,Corporation,57854,Consumers National Bank,MINERVA,OH,Male Owned,Non-Veteran,,49372.7,01/04/2022
2361207207,04/16/2020,0593,PPP,ANKIT PATEL DDS LLC,7395 E MAIN ST,REYNOLDSBURG,OH,43068,04/10/2021,Paid in Full,24,100,48900,48900,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,New Business or 2 years or less,REYNOLDSBURG,FRANKLIN,OH,43068-0001,OH-03,7,621210,Unanswered,Not Hispanic or Latino,,48900,,,,,,Limited  Liability Company(LLC),44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,49337.38,03/16/2021
2365457209,04/16/2020,0549,PPP,MCMANAMON FINANCIAL SERVICES,1468 W 9TH ST,CLEVELAND,OH,44113-1299,06/10/2021,Paid in Full,24,100,48900,48900,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Existing or more than 2 years old,CLEVELAND,CUYAHOGA,OH,44113-1299,OH-11,4,524210,Unanswered,Unknown/NotStated,,48900,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,49424.32,05/18/2021
2610907207,04/16/2020,0593,PPP,RJM STAMPING CO INC,1641 Universal Rd,Columbus,OH,43207-1734,09/15/2021,Paid in Full,24,100,48900,48900,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Y,Unanswered,Columbus,FRANKLIN,OH,43207-1734,OH-03,7,332119,Unanswered,Unknown/NotStated,,48900,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Male Owned,Non-Veteran,,49545.21,08/13/2021
2733017102,04/11/2020,0549,PPP,PAUL DAVIS AUTOMATION INCORPORATED,12250 nantucket drive,CHARDON,OH,44024-9021,11/17/2021,Paid in Full,24,100,48900,48900,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,R,N,N,Existing or more than 2 years old,CHARDON,GEAUGA,OH,44024-9021,OH-14,3,423690,White,Not Hispanic or Latino,,48900,,,,,,Subchapter S Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Female Owned,Non-Veteran,,49297.9,02/19/2021
2785478305,01/21/2021,0549,PPS,TADPOLE ONCE UPON A CHILD,400 Boardman Poland Rd,Boardman,OH,44512-4942,11/23/2021,Paid in Full,60,100,48900,48900,0,Once Upon A Child,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,N,N,Existing or more than 2 years old,Boardman,MAHONING,OH,44512-4942,OH-06,14,453998,Unanswered,Unknown/NotStated,1,48895,,,,,,Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Female Owned,Unanswered,,49237.61,10/06/2021
3889688809,04/15/2021,0549,PPS,LITTLE ANGELS VILLA LLC,7516 Saint Clair Ave,Cleveland,OH,44103-1810,12/21/2021,Paid in Full,60,100,48900,48900,0,,88967,"Dollar Bank, A Federal Savings Bank","20 Stanwix Street, 18th Floor",PITTSBURGH,PA,15222,U,Y,Y,Existing or more than 2 years old,Cleveland,CUYAHOGA,OH,44103-1810,OH-11,4,541990,Unanswered,Not Hispanic or Latino,1,48894,,,,,,Limited  Liability Company(LLC),88967,"Dollar Bank, A Federal Savings Bank",PITTSBURGH,PA,Female Owned,Unanswered,,49162.16,11/03/2021
