loannumber,dateapproved,sbaofficecode,processingmethod,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,term,sbaguarantypercentage,initialapprovalamount,currentapprovalamount,undisbursedamount,franchisename,servicinglenderlocationid,servicinglendername,servicinglenderaddress,servicinglendercity,servicinglenderstate,servicinglenderzip,ruralurbanindicator,hubzoneindicator,lmiindicator,businessagedescription,projectcity,projectcountyname,projectstate,projectzip,cd,jobsreported,naicscode,race,ethnicity,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,businesstype,originatinglenderlocationid,originatinglender,originatinglendercity,originatinglenderstate,gender,veteran,nonprofit,forgivenessamount,forgivenessdate
9909718310,01/31/2021,0593,PPP,WSG VENTURES INCORPORATED DBA ALWAYS,752 N State St Ste 216,Westerville,OH,43082-9066,02/19/2021,Paid in Full,60,100,37627,37627,0,Always Best Care Senior Services,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Westerville,DELAWARE,OH,43082-9066,OH-04,19,621610,Unanswered,Unknown/NotStated,,37626,,,,,,Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,38094.08,05/05/2022
1158627803,05/01/2020,0549,PPP,HATA MANAGEMENT LLC,26261 LORAIN RD,NORTH OLMSTED,OH,44070,04/20/2022,Paid in Full,24,100,37625,37625,0,,58036,Fifth Third Bank,38 Fountain Sq Plz,CINCINNATI,OH,45263,U,N,N,Existing or more than 2 years old,NORTH OLMSTED,CUYAHOGA,OH,44070-0001,OH-07,13,561110,Unanswered,Unknown/NotStated,,37625,,,,,,Limited  Liability Company(LLC),58036,Fifth Third Bank,CINCINNATI,OH,Unanswered,Unanswered,,38327.33,03/17/2022
7491547107,04/14/2020,0549,PPP,"HAFEZ FAMILY, L.L.C.",6285 Pearl Road,CLEVELAND,OH,44130,06/16/2020,Charged Off,3,100,37625,37625,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,CLEVELAND,CUYAHOGA,OH,44130-0001,OH-07,3,722515,Unanswered,Unknown/NotStated,,37625,,,,,,Limited  Liability Company(LLC),56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,,
7691228400,02/12/2021,0593,PPS,R.M. CLEMENS,3899 Indian Ripple Rd Ste G,Beavercreek,OH,45440-3410,11/25/2021,Paid in Full,60,100,37625,37625,0,,57477,The State Bank and Trust Company,401 Clinton Street,DEFIANCE,OH,43512-0467,U,N,N,Existing or more than 2 years old,Beavercreek,GREENE,OH,45440-3410,OH-10,4,236115,White,Not Hispanic or Latino,1,37624,,,,,,Corporation,57477,The State Bank and Trust Company,DEFIANCE,OH,Female Owned,Non-Veteran,,37898.83,11/10/2021
1056417210,04/15/2020,0593,PPP,JIMENEZ-HAID BUILDERS,941 CHATHAM LN Suite 100,COLUMBUS,OH,43221-2416,09/24/2021,Paid in Full,24,100,37621.45,37621.45,0,,57764,The Fahey Banking Company,127 N Main St,MARION,OH,43302-3029,U,N,N,Existing or more than 2 years old,COLUMBUS,FRANKLIN,OH,43221-2416,OH-03,2,236115,Unanswered,Unknown/NotStated,,37621.45,,,,,,Limited  Liability Company(LLC),57764,The Fahey Banking Company,MARION,OH,Unanswered,Unanswered,,38126.51,08/31/2021
8978468306,01/30/2021,0593,PPS,VARIKO DENAS LLC,3414 Harrison Ave,Cincinnati,OH,45211-5552,10/08/2021,Paid in Full,60,100,37620.97,37620.97,0,,78677,Cincinnatus Savings & Loan Company,3300 Harrison Ave,CHEVIOT,OH,45211-5619,U,Y,Y,Existing or more than 2 years old,Cincinnati,HAMILTON,OH,45211-5552,OH-08,12,722513,Unanswered,Unknown/NotStated,1,37618.97,,,,,,Subchapter S Corporation,78677,Cincinnatus Savings & Loan Company,CHEVIOT,OH,Male Owned,Unanswered,,37864.22,09/29/2021
1452427705,05/01/2020,0593,PPP,SPICER WEALTH MANAGEMENT,2655 COMMONS BLVD STE 110,BEAVERCREEK,OH,45431,08/20/2021,Paid in Full,24,100,50116,37620,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,BEAVERCREEK,GREENE,OH,45431-0001,OH-10,3,561110,Unanswered,Unknown/NotStated,,37620,,,,,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,38082.89,07/28/2021
1739658501,02/19/2021,0593,PPP,DOUG HUELSKAMP CONSTRUCTION LLC,20761 Deweese Rd,Sidney,OH,45365-8505,08/17/2021,Paid in Full,60,100,37620,37620,0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,R,N,N,Existing or more than 2 years old,Sidney,SHELBY,OH,45365-8505,OH-15,5,238110,Unanswered,Unknown/NotStated,1,37617,,,,,,Limited  Liability Company(LLC),53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,37762.12,07/12/2021
2640828803,04/13/2021,0593,PPP,GRACE Y BENSON,7521 Hemrich Dr,Canal Winchester,OH,43110-8093,11/18/2022,Paid in Full,60,100,37620,37620,0,,531105,Liberty SBF Holdings LLC,"1500 JFK Boulevard, Suite 250",Philadelphia,PA,19102,U,N,N,Existing or more than 2 years old,Canal Winchester,FRANKLIN,OH,43110-8093,OH-15,5,621610,Unanswered,Unknown/NotStated,,37620,,,,,,Sole Proprietorship,531105,Liberty SBF Holdings LLC,Philadelphia,PA,Unanswered,Unanswered,,38184.82,10/20/2022
6301888302,01/26/2021,0593,PPS,J. CAMPBELL CONSTRUCTION,47065 Morning Star Rd,Racine,OH,45771-9647,08/17/2021,Paid in Full,60,100,37620,37620,0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,R,Y,N,Existing or more than 2 years old,Racine,MEIGS,OH,45771-9647,OH-02,7,541110,White,Not Hispanic or Latino,,37620,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,37801.4,07/27/2021
